Date_Mada;pm2,5_atm_a;pm2,5_atm_b;Ambohidahy;Humidity;Temperature
12/31/2022 03:00:00;27,165;26,648;26,9065;58,5;71,7
12/31/2022 04:00:00;35,185;35,817;35,501;60,267;70,267
12/31/2022 05:00:00;62,739;67,074;64,9065;60,067;70,466
12/31/2022 06:00:00;89,155;96,567;92,861;54,6;74,133
12/31/2022 07:00:00;59,061;62,807;60,934;33,9;90,233
12/31/2022 08:00:00;68,325;72,785;70,555;26,033;97,867
12/31/2022 09:00:00;79,463;82,625;81,044;31,758;90,95
12/31/2022 10:00:00;60,468;61,89;61,179;25,534;95,334
12/31/2022 11:00:00;56,005;57,51;56,7575;22,9;97,334
12/31/2022 12:00:00;44,915;46,657;45,786;22,6;92,167
12/31/2022 13:00:00;39,014;42,687;40,8505;21,5;92,534
12/31/2022 14:00:00;37,758;40,439;39,0985;23,8;92,55
12/31/2022 15:00:00;42,898;46,345;44,6215;23,834;93,167
12/31/2022 16:00:00;31,005;33,362;32,1835;29,383;89,758
12/31/2022 17:00:00;21,611;22,158;21,8845;35,8;83,7
12/31/2022 18:00:00;31,398;32,553;31,9755;39,667;81,666
12/31/2022 19:00:00;36,059;36,96;36,5095;43,367;80,434
12/31/2022 20:00:00;33,491;34,995;34,243;49,066;78,6
12/31/2022 21:00:00;38,954;38,862;38,908;53,166;77,466
12/31/2022 22:00:00;32,461;32,479;32,47;53,933;76,566
12/31/2022 23:00:00;35,359;37,071;36,215;54;76
01/01/2023 00:00:00;31,07;31,671;31,3705;54,567;75,466
01/01/2023 01:00:00;33,193;33,291;33,242;56,767;73,867
01/01/2023 02:00:00;24,666;24,538;24,602;58,2;72,334
01/01/2023 03:00:00;23,997;24,326;24,1615;57,5;72,333
01/01/2023 04:00:00;32,458;33,593;33,0255;57,034;72,034
01/01/2023 05:00:00;42,85;45,002;43,926;57,666;71,867
01/01/2023 06:00:00;52,773;55,162;53,9675;54,267;74,067
01/01/2023 07:00:00;27,698;29,546;28,622;31,367;91,867
01/01/2023 08:00:00;35,355;37,564;36,4595;23,666;98,767
01/01/2023 09:00:00;40,105;42,992;41,5485;20,334;103,15
01/01/2023 10:00:00;41,889;44,014;42,9515;23,033;98,867
01/01/2023 11:00:00;33,889;37,373;35,631;24,966;95,767
01/01/2023 12:00:00;31,255;33,135;32,195;28;92,3
01/01/2023 13:00:00;37,072;40,766;38,919;27,733;92,233
01/01/2023 14:00:00;39,734;44,371;42,0525;28,3;92,434
01/01/2023 15:00:00;34,883;38,205;36,544;28,967;91,3
01/01/2023 16:00:00;38,446;41,615;40,0305;30,066;90,667
01/01/2023 17:00:00;36,24;37,228;36,734;35,067;86,733
01/01/2023 18:00:00;43,614;45,412;44,513;55,967;75,733
01/01/2023 19:00:00;50,355;51,671;51,013;57,933;75
01/01/2023 20:00:00;55,935;59,183;57,559;55,3;75
01/01/2023 21:00:00;40,353;41,692;41,0225;56,3;75,133
01/01/2023 22:00:00;32,88;33,342;33,111;55,4;75,267
01/01/2023 23:00:00;20,691;21,211;20,951;57,166;74,934
01/02/2023 00:00:00;16,688;17,438;17,063;62,033;72,434
01/02/2023 01:00:00;11,227;11,335;11,281;63,2;71,733
01/02/2023 02:00:00;15,274;15,947;15,6105;64,5;70,9
01/02/2023 03:00:00;25,358;26,462;25,91;63;71,934
01/02/2023 04:00:00;36,838;37,666;37,252;63,733;71,8
01/02/2023 05:00:00;77,942;82,737;80,3395;64,834;71,867
01/02/2023 06:00:00;88,41;92,638;90,524;60,308;74,9
01/02/2023 07:00:00;71,276;75,154;73,215;53,466;78,467
01/02/2023 08:00:00;57,116;60,257;58,6865;43,983;85,709
01/02/2023 09:00:00;41,535;42,816;42,1755;29,392;96,825
01/02/2023 10:00:00;45,563;46,741;46,152;26,722;99,356
01/02/2023 11:00:00;54,642;56,281;55,4615;29,434;95,725
01/02/2023 12:00:00;39,13;39,972;39,551;31,9;91,525
01/02/2023 13:00:00;41,154;43,334;42,244;29,892;92,083
01/02/2023 14:00:00;38,977;42,288;40,6325;30,267;90,933
01/02/2023 15:00:00;32,316;34,689;33,5025;50,792;79,767
01/02/2023 16:00:00;32,734;33,779;33,2565;62,6;71,9
01/02/2023 17:00:00;39,38;41,209;40,2945;67,6;69,6
01/02/2023 18:00:00;43,927;44,636;44,2815;66,9;70,8
01/02/2023 19:00:00;46,668;48,016;47,342;66,858;71,091
01/02/2023 20:00:00;39,54;40,233;39,8865;66,1;70,767
01/02/2023 21:00:00;37,693;39,921;38,807;64,034;70,9
01/02/2023 22:00:00;20,264;20,507;20,3855;63,767;70,867
01/02/2023 23:00:00;14,956;16,063;15,5095;65,166;69,934
01/03/2023 00:00:00;10,066;9,977;10,0215;63,567;70,034
01/03/2023 01:00:00;17,627;18,188;17,9075;62,867;70,433
01/03/2023 02:00:00;21,497;21,557;21,527;63,067;70,633
01/03/2023 03:00:00;21,38;21,271;21,3255;63,666;70,633
01/03/2023 04:00:00;43,314;43,913;43,6135;63,8;70,334
01/03/2023 05:00:00;52,355;54,418;53,3865;62,067;70,633
01/03/2023 06:00:00;55,04;59,021;57,0305;57,6;71,7
01/03/2023 07:00:00;54,407;57,305;55,856;44,5;80,083
01/03/2023 08:00:00;34,988;36,416;35,702;38,458;83,805
01/03/2023 09:00:00;40,236;42,002;41,119;29,291;92,086
01/03/2023 10:00:00;36,565;39,089;37,827;24,425;95,6
01/03/2023 11:00:00;22,777;24,877;23,827;21,572;95,416
01/03/2023 12:00:00;23,974;25,912;24,943;21,742;91,15
01/03/2023 13:00:00;21,47;23,441;22,4555;25,911;88,767
01/03/2023 14:00:00;25,148;27,184;26,166;25,608;89,05
01/03/2023 15:00:00;29,671;30,892;30,2815;24,892;89,416
01/03/2023 16:00:00;34,687;38,238;36,4625;26,867;86,934
01/03/2023 17:00:00;39,99;42,719;41,3545;30,067;84,9
01/03/2023 18:00:00;34,962;35,466;35,214;38,433;81,233
01/03/2023 19:00:00;33,263;34,073;33,668;49,8;77,533
01/03/2023 20:00:00;27,7;28,264;27,982;55,133;75,1
01/03/2023 21:00:00;21,843;23,649;22,746;56,525;74
01/03/2023 22:00:00;12,223;12,898;12,5605;56,4;74
01/03/2023 23:00:00;12,521;12,434;12,4775;58,133;72,934
01/04/2023 00:00:00;14,826;14,518;14,672;59,067;72,1
01/04/2023 01:00:00;19,97;19,46;19,715;57,534;70,9
01/04/2023 02:00:00;27,072;26,63;26,851;56,9;71,5
01/04/2023 03:00:00;34,543;34,401;34,472;56,567;71,633
01/04/2023 04:00:00;38,216;38,355;38,2855;56,7;71
01/04/2023 05:00:00;50,52;53,779;52,1495;53,166;71,4
01/04/2023 06:00:00;51,109;55,087;53,098;50,7;72,966
01/04/2023 07:00:00;44,283;46,299;45,291;42,584;79,525
01/04/2023 08:00:00;45,689;47,829;46,759;31,834;90,225
01/04/2023 09:00:00;43,094;45,701;44,3975;27,883;94,733
01/04/2023 10:00:00;28,127;29,951;29,039;26,034;94,336
01/04/2023 11:00:00;25,133;27,556;26,3445;24,95;94,742
01/04/2023 12:00:00;25,982;28,145;27,0635;28,691;90,492
01/04/2023 13:00:00;27,752;29,405;28,5785;29,284;89,25
01/04/2023 14:00:00;25,851;28,105;26,978;31,633;87,358
01/04/2023 15:00:00;39,726;42,889;41,3075;42,367;84,628
01/04/2023 16:00:00;41,311;45,385;43,348;39,434;84,166
01/04/2023 17:00:00;31,394;33,318;32,356;39,4;82,167
01/04/2023 18:00:00;34,924;37,433;36,1785;43,6;79,733
01/04/2023 19:00:00;31,634;33,075;32,3545;49,733;77,566
01/04/2023 20:00:00;27,895;28,927;28,411;55,4;74,867
01/04/2023 21:00:00;26,127;26,883;26,505;60,308;71,733
01/04/2023 22:00:00;21,318;22,465;21,8915;61,666;70,4
01/04/2023 23:00:00;13,835;14,654;14,2445;59,033;70,767
01/05/2023 00:00:00;10,056;9,948;10,002;59,834;69,467
01/05/2023 01:00:00;13,002;13,113;13,0575;61,867;68,034
01/05/2023 02:00:00;18,249;18,141;18,195;62,367;68
01/05/2023 03:00:00;24,855;24,351;24,603;62,567;67,834
01/05/2023 04:00:00;40,102;41,911;41,0065;61,3;67,8
01/05/2023 05:00:00;91,05;99,547;95,2985;61,034;67,966
01/05/2023 06:00:00;82,708;87,066;84,887;57,133;70,4
01/05/2023 07:00:00;70,162;75,87;73,016;34,658;87,308
01/05/2023 08:00:00;52,557;55,714;54,1355;27,103;93,68
01/05/2023 09:00:00;38,343;40,617;39,48;24,892;94,731
01/05/2023 10:00:00;27,164;28,501;27,8325;23,584;96,041
01/05/2023 11:00:00;30,837;34,044;32,4405;18,142;97,184
01/05/2023 12:00:00;27,844;30,398;29,121;21,5;88,875
01/05/2023 13:00:00;34,092;36,879;35,4855;23,931;88,32
01/05/2023 14:00:00;29,223;31,415;30,319;26,414;88,325
01/05/2023 15:00:00;26,212;28,064;27,138;27,8;87,85
01/05/2023 16:00:00;31,09;33,05;32,07;36,15;82,591
01/05/2023 17:00:00;31,377;33,294;32,3355;37,1;81,337
01/05/2023 18:00:00;34,155;35,398;34,7765;39,675;79,341
01/05/2023 19:00:00;28,636;28,755;28,6955;48,433;76,7
01/05/2023 20:00:00;28,005;28,582;28,2935;52,834;75,567
01/05/2023 21:00:00;25,829;26,429;26,129;55,166;74,166
01/05/2023 22:00:00;25,102;24,617;24,8595;57,7;72,4
01/05/2023 23:00:00;23,126;22,105;22,6155;58,233;72
01/06/2023 00:00:00;18,308;17,71;18,009;59,1;71,1
01/06/2023 01:00:00;14,951;14,617;14,784;60;69,334
01/06/2023 02:00:00;18,885;18,513;18,699;61,534;68,233
01/06/2023 03:00:00;21,114;20,256;20,685;61,034;68
01/06/2023 04:00:00;28,103;27,714;27,9085;60,7;67,334
01/06/2023 05:00:00;78,987;84,947;81,967;60,6;67,584
01/06/2023 06:00:00;55,979;59,218;57,5985;56,4;69,733
01/06/2023 07:00:00;41,088;42,567;41,8275;50,541;73,659
01/06/2023 08:00:00;27,86;28,476;28,168;45,633;77,142
01/06/2023 09:00:00;27,803;28,855;28,329;43,367;79,458
01/06/2023 10:00:00;31,668;32,135;31,9015;41,8;81,667
01/06/2023 11:00:00;24,882;25,105;24,9935;40,909;82,5
01/06/2023 12:00:00;20,411;21,071;20,741;40,242;82,691
01/06/2023 13:00:00;28,766;31;29,883;39,222;84,095
01/06/2023 14:00:00;16,18;16,486;16,333;37,3;84,3
01/06/2023 15:00:00;14,133;15,283;14,708;36;84,708
01/06/2023 16:00:00;15,726;16,362;16,044;39,633;82,291
01/06/2023 17:00:00;23,855;25,116;24,4855;43,8;80,233
01/06/2023 18:00:00;29,245;30,874;30,0595;45,3;78,433
01/06/2023 19:00:00;25,147;25,657;25,402;49,8;76,067
01/06/2023 20:00:00;23,494;24,495;23,9945;54,4;74,867
01/06/2023 21:00:00;12,756;13,721;13,2385;57,166;72,833
01/06/2023 22:00:00;13,005;12,982;12,9935;59,025;71,409
01/06/2023 23:00:00;14,811;14,618;14,7145;59,933;71,267
01/07/2023 00:00:00;8,613;8,49;8,5515;59,867;70,6
01/07/2023 01:00:00;9,933;10,254;10,0935;59,933;70,933
01/07/2023 02:00:00;11,252;11,379;11,3155;59,5;71,633
01/07/2023 03:00:00;12,198;12,56;12,379;57,666;71,966
01/07/2023 04:00:00;19,778;19,575;19,6765;58,833;70,6
01/07/2023 05:00:00;55,143;59,273;57,208;58,6;70,334
01/07/2023 06:00:00;58,187;62,743;60,465;55,266;72,267
01/07/2023 07:00:00;31,457;34,172;32,8145;35;88,534
01/07/2023 08:00:00;25,979;27,803;26,891;28,066;94,9
01/07/2023 09:00:00;30,497;32,263;31,38;27,7;94,7
01/07/2023 10:00:00;31,096;32,858;31,977;25,4;97
01/07/2023 11:00:00;35,861;38,635;37,248;28,233;93,067
01/07/2023 12:00:00;26,943;29,373;28,158;31,733;89,7
01/07/2023 13:00:00;35,526;38,651;37,0885;32,764;88,6
01/07/2023 14:00:00;25,695;27,976;26,8355;32,767;88,633
01/07/2023 15:00:00;24,938;27,568;26,253;33;87,7
01/07/2023 16:00:00;25,629;28,246;26,9375;32,5;87,133
01/07/2023 17:00:00;34,245;36,447;35,346;34,1;85,334
01/07/2023 18:00:00;34,754;36,633;35,6935;38,7;82,1
01/07/2023 19:00:00;25,779;26,723;26,251;47,467;78,767
01/07/2023 20:00:00;28,244;29,27;28,757;54,433;76,233
01/07/2023 21:00:00;22,573;22,666;22,6195;56,775;74,725
01/07/2023 22:00:00;15,795;17,303;16,549;57,367;73,966
01/07/2023 23:00:00;15,322;16,771;16,0465;56,9;73,534
01/08/2023 00:00:00;11,87;12,572;12,221;56,967;72,5
01/08/2023 01:00:00;11,835;12,838;12,3365;56,034;72,7
01/08/2023 02:00:00;13,044;14,601;13,8225;54,833;72,767
01/08/2023 03:00:00;10,977;12,32;11,6485;54,167;72,433
01/08/2023 04:00:00;18,567;21,099;19,833;54,5;71,834
01/08/2023 05:00:00;40,424;46,011;43,2175;54,433;71,8
01/08/2023 06:00:00;46,104;52,555;49,3295;52,666;73,2
01/08/2023 07:00:00;40,696;46,333;43,5145;49,367;74,9
01/08/2023 08:00:00;28,057;30,866;29,4615;44,633;78,867
01/08/2023 09:00:00;18,247;20,579;19,413;34,8;87,5
01/08/2023 10:00:00;21,441;24,251;22,846;26,7;96,1
01/08/2023 11:00:00;19,105;21,983;20,544;29,566;91,933
01/08/2023 12:00:00;27,761;32,442;30,1015;32,466;89
01/08/2023 13:00:00;17,48;20,276;18,878;31;89,733
01/08/2023 14:00:00;17,739;20,863;19,301;32,2;89
01/08/2023 15:00:00;16,776;19,87;18,323;33,433;87,733
01/08/2023 16:00:00;21,413;25,205;23,309;35,566;86,9
01/08/2023 17:00:00;29,067;32,953;31,01;36,5;85,733
01/08/2023 18:00:00;30,282;33,68;31,981;40,033;83,267
01/08/2023 19:00:00;34,272;37,563;35,9175;47,166;80,4
01/08/2023 20:00:00;18,79;20,867;19,8285;51,7;78,6
01/08/2023 21:00:00;17,438;19,547;18,4925;57,567;76,133
01/08/2023 22:00:00;17,473;19,108;18,2905;57,733;76,367
01/08/2023 23:00:00;11,46;12,324;11,892;58,633;75,466
01/09/2023 00:00:00;12,702;13,77;13,236;58,5;74,966
01/09/2023 01:00:00;12,293;13,258;12,7755;60,034;74,334
01/09/2023 02:00:00;15,374;16,91;16,142;61,6;73,767
01/09/2023 03:00:00;20,146;22,348;21,247;61,2;74
01/09/2023 04:00:00;22,399;24,393;23,396;61,133;73,767
01/09/2023 05:00:00;29,575;32,052;30,8135;60,7;73,1
01/09/2023 06:00:00;37,313;41,683;39,498;56,567;75,5
01/09/2023 07:00:00;29,046;32,434;30,74;50,808;78,841
01/09/2023 08:00:00;27,2;29,706;28,453;48,567;79,612
01/09/2023 09:00:00;24,553;25,998;25,2755;37,5;88,625
01/09/2023 10:00:00;18,162;20,466;19,314;27;97,709
01/09/2023 11:00:00;21,753;24,409;23,081;30,592;92,947
01/09/2023 12:00:00;22,925;26,442;24,6835;31,75;90,45
01/09/2023 13:00:00;19,842;22,641;21,2415;32,555;89
01/09/2023 14:00:00;21,202;23,569;22,3855;32,834;88,6
01/09/2023 15:00:00;19,288;22,307;20,7975;31,764;89,059
01/09/2023 16:00:00;27,932;31,451;29,6915;32,742;88,908
01/09/2023 17:00:00;27,123;30,6;28,8615;35,233;86,4
01/09/2023 18:00:00;33,858;37,848;35,853;40,267;83,133
01/09/2023 19:00:00;34,313;37,921;36,117;47,633;80,9
01/09/2023 20:00:00;30,977;33,751;32,364;56,667;77,9
01/09/2023 21:00:00;17,725;19,669;18,697;63,3;73,867
01/09/2023 22:00:00;16,941;18,354;17,6475;64,933;73,466
01/09/2023 23:00:00;12,875;14,406;13,6405;68,2;72,233
01/10/2023 00:00:00;10,047;11,505;10,776;69,133;71,034
01/10/2023 01:00:00;9,073;10,197;9,635;68;71,6
01/10/2023 02:00:00;9,557;11,038;10,2975;66,834;71,966
01/10/2023 03:00:00;14,235;15,741;14,988;66,167;72
01/10/2023 04:00:00;28,705;30,543;29,624;64,8;71,933
01/10/2023 05:00:00;66,657;77,441;72,049;63,658;72,233
01/10/2023 06:00:00;57,14;65,344;61,242;58,875;74,167
01/10/2023 07:00:00;46,388;51,017;48,7025;53,442;77,167
01/10/2023 08:00:00;53,87;59,111;56,4905;40,142;87,1
01/10/2023 09:00:00;45,333;50,422;47,8775;35,997;90,258
01/10/2023 10:00:00;36,098;41,481;38,7895;29,625;96,25
01/10/2023 11:00:00;42,029;46,125;44,077;29,626;95,195
01/10/2023 12:00:00;24,098;27,455;25,7765;41,2;85,846
01/10/2023 13:00:00;34,645;36,145;35,395;37,8;88,6
01/10/2023 14:00:00;29,006;31,857;30,4315;43,32;84,834
01/10/2023 15:00:00;35,646;39,706;37,676;50,517;81,627
01/10/2023 16:00:00;43,906;48,069;45,9875;50,358;80,742
01/10/2023 17:00:00;62,338;69,102;65,72;52,8;79,744
01/10/2023 18:00:00;28,896;31,874;30,385;66,033;73,233
01/10/2023 19:00:00;21,963;24,72;23,3415;64,8;72,417
01/10/2023 20:00:00;12,181;14,405;13,293;77,667;68,334
01/10/2023 21:00:00;19,764;23,264;21,514;73,367;69,834
01/10/2023 22:00:00;24,91;29,569;27,2395;73,2;70,6
01/10/2023 23:00:00;19,01;21,9;20,455;72,2;70,7
01/11/2023 00:00:00;13,437;15,958;14,6975;70,934;71
01/11/2023 01:00:00;15,194;17,343;16,2685;70,8;71
01/11/2023 02:00:00;20,72;23,53;22,125;70,633;71,767
01/11/2023 03:00:00;31,459;36,227;33,843;69,166;72
01/11/2023 04:00:00;47,67;53,2;50,435;67,8;72,433
01/11/2023 05:00:00;74,725;86,294;80,5095;66,433;73
01/11/2023 06:00:00;82,871;94,575;88,723;62,367;74,733
01/11/2023 07:00:00;77,09;86,352;81,721;56,8;77,534
01/11/2023 08:00:00;56,819;62,665;59,742;47,033;84,833
01/11/2023 09:00:00;42,387;45,817;44,102;33,834;94,133
01/11/2023 10:00:00;44,489;48,076;46,2825;32,65;94,3
01/11/2023 11:00:00;34,258;36,919;35,5885;32,989;93,745
01/11/2023 12:00:00;32,849;35,589;34,219;34,25;91,183
01/11/2023 13:00:00;26,595;29,418;28,0065;36,233;89,75
01/11/2023 14:00:00;32,345;34,948;33,6465;35,666;89,411
01/11/2023 15:00:00;31,8;35,081;33,4405;42,784;82,721
01/11/2023 16:00:00;42,614;46,225;44,4195;71,717;71,783
01/11/2023 17:00:00;85,565;91,353;88,459;69,333;73,1
01/11/2023 18:00:00;65,335;71,769;68,552;69,2;73,2
01/11/2023 19:00:00;45,285;50,867;48,076;67,966;73,4
01/11/2023 20:00:00;32,674;37,413;35,0435;70,167;72,133
01/11/2023 21:00:00;11,843;13,816;12,8295;75,3;67,434
01/11/2023 22:00:00;9,97;13,037;11,5035;74,133;68,333
01/11/2023 23:00:00;7,306;8,995;8,1505;73,233;68,966
01/12/2023 00:00:00;1,807;2,663;2,235;72;69,034
01/12/2023 01:00:00;1,849;2,482;2,1655;70,534;69,433
01/12/2023 02:00:00;1,968;2,231;2,0995;67,667;69,8
01/12/2023 03:00:00;13,425;16,068;14,7465;66,466;70,133
01/12/2023 04:00:00;29,134;34,412;31,773;65,934;70,066
01/12/2023 05:00:00;49,6;59,273;54,4365;65,633;70,9
01/12/2023 06:00:00;56,873;66,564;61,7185;63,9;72,166
01/12/2023 07:00:00;40,56;47,786;44,173;57,966;75,466
01/12/2023 08:00:00;23,345;27,629;25,487;44,267;84,488
01/12/2023 09:00:00;29,742;32,948;31,345;41,808;85,2
01/12/2023 10:00:00;29,007;32,911;30,959;38,392;88,084
01/12/2023 11:00:00;35,511;40,142;37,8265;39,334;86,189
01/12/2023 12:00:00;30,74;34,983;32,8615;36,8;87,65
01/12/2023 13:00:00;30,261;34,489;32,375;42,55;86,034
01/12/2023 14:00:00;19,684;22,791;21,2375;45,3;83,7
01/12/2023 15:00:00;26,167;30,297;28,232;41,633;85,242
01/12/2023 16:00:00;28,599;31,995;30,297;42,267;85,066
01/12/2023 17:00:00;38,997;43,285;41,141;46,7;82,466
01/12/2023 18:00:00;25,589;28,73;27,1595;53,567;77,7
01/12/2023 19:00:00;28,877;32,632;30,7545;57,4;75,867
01/12/2023 20:00:00;30,096;34,162;32,129;58,733;75,8
01/12/2023 21:00:00;21,233;25,168;23,2005;60,966;75,034
01/12/2023 22:00:00;5,704;6,685;6,1945;64,867;72,9
01/12/2023 23:00:00;3,443;4,059;3,751;65,367;71,7
01/13/2023 00:00:00;6,257;7,313;6,785;64,166;72,4
01/13/2023 01:00:00;11,338;12,427;11,8825;64,467;72,167
01/13/2023 02:00:00;3,477;4,348;3,9125;65,333;71,2
01/13/2023 03:00:00;6,027;6,431;6,229;66;71
01/13/2023 04:00:00;18,852;21,044;19,948;66,733;70,933
01/13/2023 05:00:00;71,636;83,091;77,3635;65,7;71,467
01/13/2023 06:00:00;56,593;64,243;60,418;63,334;72,867
01/13/2023 07:00:00;46,453;52,292;49,3725;58,334;75,334
01/13/2023 08:00:00;39,665;44,712;42,1885;53,5;77,666
01/13/2023 09:00:00;37,224;40,978;39,101;44,3;83,144
01/13/2023 10:00:00;39,833;43,586;41,7095;42,125;84,7
01/13/2023 11:00:00;27,384;30,078;28,731;33,325;91,142
01/13/2023 12:00:00;32,292;36,416;34,354;33,666;89,189
01/13/2023 13:00:00;27,067;30,834;28,9505;35,478;88,656
01/13/2023 14:00:00;25,586;28,482;27,034;37,6;86,883
01/13/2023 15:00:00;29,849;32,257;31,053;42,867;84,4
01/13/2023 16:00:00;40,728;45,109;42,9185;43,566;83,633
01/13/2023 17:00:00;18,179;19,913;19,046;50;79,1
01/13/2023 18:00:00;20,811;23,472;22,1415;57,2;75,7
01/13/2023 19:00:00;16,358;18,772;17,565;59,367;74,8
01/13/2023 20:00:00;13,845;16,181;15,013;61,733;74,133
01/13/2023 21:00:00;6,588;7,812;7,2;68,233;70,633
01/13/2023 22:00:00;9,496;11,532;10,514;68,733;70,034
01/13/2023 23:00:00;8,725;10,688;9,7065;61,7;69,767
01/14/2023 00:00:00;9,059;10,899;9,979;64,167;70,267
01/14/2023 01:00:00;4,882;5,99;5,436;64,2;70,534
01/14/2023 02:00:00;15,612;17,608;16,61;64,034;70,834
01/14/2023 03:00:00;10,349;12,153;11,251;64;71
01/14/2023 04:00:00;30,127;34,355;32,241;64,178;71
01/14/2023 05:00:00;32,632;36,737;34,6845;65,567;71
01/14/2023 06:00:00;35,356;40,944;38,15;64,8;71,566
01/14/2023 07:00:00;21,283;24,832;23,0575;58,4;75,633
01/14/2023 08:00:00;16,712;19,172;17,942;55,834;76,567
01/14/2023 09:00:00;15,173;17,653;16,413;50,233;79,334
01/14/2023 10:00:00;14,109;16,279;15,194;39,067;85,034
01/14/2023 11:00:00;16,727;19,069;17,898;40,934;82,5
01/14/2023 12:00:00;13,981;15,887;14,934;41,291;82,142
01/14/2023 13:00:00;13,498;15,796;14,647;41,1;83,5
01/14/2023 14:00:00;13,654;15,898;14,776;41,867;83
01/14/2023 15:00:00;16,973;19,636;18,3045;44,9;80,8
01/14/2023 16:00:00;12,753;14,373;13,563;46,5;79,467
01/14/2023 17:00:00;16,619;19,056;17,8375;48,833;77,867
01/14/2023 18:00:00;19,282;22,188;20,735;52,2;76,033
01/14/2023 19:00:00;13,986;16,012;14,999;55,8;74,1
01/14/2023 20:00:00;12,46;14,355;13,4075;58,533;73,166
01/14/2023 21:00:00;8,693;10,373;9,533;60,733;72,2
01/14/2023 22:00:00;5,282;6,03;5,656;61,367;71,566
01/14/2023 23:00:00;3,813;4,963;4,388;61,367;71,867
01/15/2023 00:00:00;2,551;3,027;2,789;63;71,133
01/15/2023 01:00:00;5,822;7,134;6,478;65,733;70,466
01/15/2023 02:00:00;1,515;1,962;1,7385;64,033;70,166
01/15/2023 03:00:00;1,808;2,173;1,9905;64,1;70
01/15/2023 04:00:00;4,941;5,752;5,3465;64;70
01/15/2023 05:00:00;29,37;34,859;32,1145;65,633;70,233
01/15/2023 06:00:00;25,301;30,014;27,6575;65,5;70,5
01/15/2023 07:00:00;21,705;26,685;24,195;63,5;71,2
01/15/2023 08:00:00;12,257;14,721;13,489;56,234;75,133
01/15/2023 09:00:00;11,05;12,951;12,0005;45,034;81,7
01/15/2023 10:00:00;10,906;12,789;11,8475;44,233;82,066
01/15/2023 11:00:00;9,643;11,366;10,5045;46,5;81,367
01/15/2023 12:00:00;10,545;12,707;11,626;45,233;82,9
01/15/2023 13:00:00;11,848;13,708;12,778;46,9;81,566
01/15/2023 14:00:00;7,966;9,837;8,9015;45,334;82,2
01/15/2023 15:00:00;8,003;9,419;8,711;47,133;80,767
01/15/2023 16:00:00;10,984;13,146;12,065;50,4;79
01/15/2023 17:00:00;9,081;11,355;10,218;60,8;73,867
01/15/2023 18:00:00;10,983;12,604;11,7935;62,5;71,566
01/15/2023 19:00:00;13,753;16,354;15,0535;63,1;71,034
01/15/2023 20:00:00;5,551;6,604;6,0775;62,367;71,034
01/15/2023 21:00:00;3,835;4,424;4,1295;63,3;70,9
01/15/2023 22:00:00;2,848;3,436;3,142;64,067;69,966
01/15/2023 23:00:00;0,855;1,152;1,0035;65,233;69,434
01/16/2023 00:00:00;3,202;3,454;3,328;64,733;69,633
01/16/2023 01:00:00;2,523;3;2,7615;64,2;69,2
01/16/2023 02:00:00;3,701;4,244;3,9725;64,934;68
01/16/2023 03:00:00;7,718;8,969;8,3435;63,466;68,934
01/16/2023 04:00:00;14,538;15,89;15,214;63,567;68,367
01/16/2023 05:00:00;45,689;52,42;49,0545;62,2;69,167
01/16/2023 06:00:00;46,794;53,718;50,256;65,834;68,567
01/16/2023 07:00:00;53,74;61,248;57,494;62,233;71,367
01/16/2023 08:00:00;46,368;51,211;48,7895;57,966;73,2
01/16/2023 09:00:00;20,75;23,981;22,3655;49,459;76,992
01/16/2023 10:00:00;19,97;22,314;21,142;40,284;83,159
01/16/2023 11:00:00;14,669;16,843;15,756;35,242;85,633
01/16/2023 12:00:00;12,238;14,056;13,147;40,733;82,633
01/16/2023 13:00:00;12,739;15,062;13,9005;43,467;81,383
01/16/2023 14:00:00;11,09;12,936;12,013;43,867;81,983
01/16/2023 15:00:00;12,032;13,687;12,8595;43,834;81,733
01/16/2023 16:00:00;12,877;14,868;13,8725;44,267;80,5
01/16/2023 17:00:00;15,428;16,604;16,016;44,733;79,867
01/16/2023 18:00:00;21,776;24,151;22,9635;51,867;76,967
01/16/2023 19:00:00;22,183;24,741;23,462;62,733;72,166
01/16/2023 20:00:00;13,354;14,93;14,142;62,333;71,3
01/16/2023 21:00:00;11,105;12,639;11,872;62,834;71
01/16/2023 22:00:00;6,855;7,934;7,3945;65,433;70,233
01/16/2023 23:00:00;4,843;5,997;5,42;63,6;70
01/17/2023 00:00:00;9,25;11,463;10,3565;63,933;70,233
01/17/2023 01:00:00;3,08;3,726;3,403;60,5;69,934
01/17/2023 02:00:00;2,655;3,023;2,839;61,867;69,4
01/17/2023 03:00:00;3,447;4,184;3,8155;64,466;68,867
01/17/2023 04:00:00;20,322;22,878;21,6;61,834;70,334
01/17/2023 05:00:00;40,623;46,345;43,484;60,4;71
01/17/2023 06:00:00;44,388;51,316;47,852;60,45;71,459
01/17/2023 07:00:00;39,086;44,029;41,5575;60,5;72,267
01/17/2023 08:00:00;25,694;29,134;27,414;52,617;76,517
01/17/2023 09:00:00;11,129;12,654;11,8915;45,192;81,325
01/17/2023 10:00:00;10,889;12,947;11,918;41,725;81,3
01/17/2023 11:00:00;13,857;16,447;15,152;36,433;86,267
01/17/2023 12:00:00;11,566;13,558;12,562;38,6;85,034
01/17/2023 13:00:00;10,6;13,274;11,937;39,166;85,267
