Date_mada;pm2,5_atm_a;pm2,5_atm_b;Soanierana;Humidity;Temperature
09/01/2023 07:00:00;36,906;35,085;35,9955;44,233;72,1
09/01/2023 08:00:00;28,885;27,236;28,0605;39,6;74,1
09/01/2023 09:00:00;23,021;21,829;22,425;42,367;71,9
09/01/2023 10:00:00;15,911;15,002;15,4565;41,4;73,6
09/01/2023 11:00:00;13,09;11,51;12,3;37,767;75,8
09/01/2023 12:00:00;9,072;7,946;8,509;34,666;77,167
09/01/2023 13:00:00;7,612;6,592;7,102;33,267;78,767
09/01/2023 14:00:00;9,043;8,236;8,6395;32,4;79,233
09/01/2023 15:00:00;9,354;8,468;8,911;32,534;78,666
09/01/2023 16:00:00;17,721;16,703;17,212;34,334;77,367
09/01/2023 17:00:00;21,814;20,07;20,942;39,034;73,334
09/01/2023 18:00:00;22,278;20,797;21,5375;44,433;70,4
09/01/2023 19:00:00;21,886;20,236;21,061;50,267;68,166
09/01/2023 20:00:00;29,695;28,277;28,986;55,933;66,267
09/01/2023 21:00:00;16,462;14,658;15,56;59,567;65
09/01/2023 22:00:00;16,688;15,349;16,0185;59,834;64,233
09/01/2023 23:00:00;14,617;13,434;14,0255;59,9;63,334
09/02/2023 00:00:00;12,274;11,072;11,673;59,736;62,5
09/02/2023 01:00:00;11,006;9,57;10,288;59,3;61,933
09/02/2023 02:00:00;9,765;8,814;9,2895;60,034;61
09/02/2023 03:00:00;9,733;8,442;9,0875;61,567;60,2
09/02/2023 04:00:00;23,757;21,863;22,81;61,867;60
09/02/2023 05:00:00;55,308;53,638;54,473;60,2;60,6
09/02/2023 06:00:00;79,81;74,786;77,298;60,334;60,733
09/02/2023 07:00:00;51,4;48,992;50,196;46,666;70,667
09/02/2023 08:00:00;11,636;10,237;10,9365;43,266;71,633
09/02/2023 09:00:00;10,953;10,096;10,5245;40,433;73,933
09/02/2023 10:00:00;17,435;15,775;16,605;38,034;75,534
09/02/2023 11:00:00;11,325;10,379;10,852;35,7;77
09/02/2023 12:00:00;11,416;10,035;10,7255;33,1;78,167
09/02/2023 13:00:00;8,471;7,311;7,891;31,334;78,433
09/02/2023 14:00:00;6,224;5,309;5,7665;29,966;78,767
09/02/2023 15:00:00;7,336;6,671;7,0035;31,233;77,633
09/02/2023 16:00:00;13,381;12,172;12,7765;33,734;75,433
09/02/2023 17:00:00;17,689;15,793;16,741;41,034;71,233
09/02/2023 18:00:00;17,569;16,246;16,9075;47,567;68,267
09/02/2023 19:00:00;20,197;18,105;19,151;53,367;66,6
09/02/2023 20:00:00;15,863;14,024;14,9435;57,867;64,934
09/02/2023 21:00:00;11,617;10,062;10,8395;59,466;63,5
09/02/2023 22:00:00;10,036;9,118;9,577;60,567;63
09/02/2023 23:00:00;9,435;7,795;8,615;61,2;62,3
09/03/2023 00:00:00;8,229;7,067;7,648;60,133;62,933
09/03/2023 01:00:00;5,85;4,974;5,412;59,633;61,6
09/03/2023 02:00:00;5,303;4,507;4,905;59,4;61,966
09/03/2023 03:00:00;3,804;3,119;3,4615;59,5;61,9
09/03/2023 04:00:00;5,438;4,746;5,092;59,666;61
09/03/2023 05:00:00;12,621;11,825;12,223;59,966;60,867
09/03/2023 06:00:00;37,441;36,313;36,877;57,433;62,934
09/03/2023 07:00:00;21,683;19,913;20,798;37,108;79,35
09/03/2023 10:00:00;12,723;10,668;11,6955;46,75;70,5
09/03/2023 11:00:00;9,68;8,883;9,2815;44,434;73,2
09/03/2023 12:00:00;8,629;7,637;8,133;50,133;71,534
09/03/2023 13:00:00;5,225;4,437;4,831;53,934;70,567
09/03/2023 14:00:00;7,159;6,285;6,722;55,2;69,6
09/03/2023 15:00:00;6,611;5,746;6,1785;52,467;69,567
09/03/2023 16:00:00;12,994;11,631;12,3125;55,133;68
09/03/2023 17:00:00;40,272;38,689;39,4805;62,033;65,966
09/03/2023 18:00:00;35,884;34,287;35,0855;59,166;65,6
09/03/2023 19:00:00;22,352;20,872;21,612;60,166;64,1
09/03/2023 20:00:00;19,464;18,31;18,887;61,534;63,034
09/03/2023 21:00:00;10,488;9,782;10,135;63,333;61,433
09/03/2023 22:00:00;14,913;13,623;14,268;61,933;61,567
09/03/2023 23:00:00;28,699;26,985;27,842;62,1;60,867
09/04/2023 00:00:00;19,721;18,222;18,9715;63,9;60
09/04/2023 01:00:00;6,931;5,873;6,402;64,633;59,534
09/04/2023 02:00:00;7,009;6,039;6,524;63,966;59,633
09/04/2023 03:00:00;14,42;13,303;13,8615;64,934;59,4
09/04/2023 04:00:00;30,928;29,791;30,3595;65,867;59,966
09/04/2023 05:00:00;45,331;43,968;44,6495;69,5;59,7
09/04/2023 06:00:00;53,809;51,767;52,788;68,5;60,666
09/04/2023 07:00:00;30,194;28,748;29,471;66,566;62,267
09/04/2023 08:00:00;18,826;17,494;18,16;62,633;65,034
09/04/2023 09:00:00;8,589;7,343;7,966;57,166;68,534
09/04/2023 10:00:00;8,583;7,472;8,0275;50,966;71,434
09/04/2023 11:00:00;11,381;10,733;11,057;48,2;72,3
09/04/2023 12:00:00;12,832;11,491;12,1615;45,5;74,633
09/04/2023 13:00:00;7,16;6,321;6,7405;42,7;77,25
09/04/2023 14:00:00;6,016;5,296;5,656;46,067;74,233
09/04/2023 15:00:00;6,277;5,646;5,9615;46,317;73,608
09/04/2023 16:00:00;6,155;5,347;5,751;49,934;70,467
09/04/2023 17:00:00;16,032;14,892;15,462;54,067;67,534
09/04/2023 18:00:00;33,953;32,586;33,2695;55,767;66
09/04/2023 19:00:00;18,672;16,994;17,833;59,8;65
09/04/2023 20:00:00;6,283;4,984;5,6335;61,767;64
09/04/2023 21:00:00;6,12;5,39;5,755;62,066;63,2
09/04/2023 22:00:00;2,631;2,096;2,3635;61,6;63,234
09/04/2023 23:00:00;2,069;1,746;1,9075;60,834;63,6
09/05/2023 00:00:00;1,994;1,583;1,7885;60,166;63,966
09/05/2023 01:00:00;2,361;1,953;2,157;60,8;63,666
09/05/2023 02:00:00;2,003;1,46;1,7315;59,067;62,9
09/05/2023 03:00:00;3,167;2,541;2,854;57,633;62,666
09/05/2023 04:00:00;8,559;7,473;8,016;61,9;61,1
09/05/2023 05:00:00;28,523;27,085;27,804;61,133;61
09/05/2023 06:00:00;37,98;36,935;37,4575;60,367;61,933
09/05/2023 07:00:00;21,847;19,943;20,895;48,233;69,433
09/05/2023 08:00:00;12,361;10,981;11,671;46,9;69,466
09/05/2023 09:00:00;8,552;7,66;8,106;41,167;73,133
09/05/2023 10:00:00;11,247;10,093;10,67;39,4;74,1
09/05/2023 11:00:00;12,521;11,02;11,7705;35,566;76,367
09/05/2023 12:00:00;6,905;5,95;6,4275;30,3;77,9
09/05/2023 13:00:00;4,091;3,493;3,792;26,5;78
09/05/2023 14:00:00;3,444;2,665;3,0545;28;78,5
09/05/2023 15:00:00;4,513;3,96;4,2365;31,267;77,434
09/05/2023 16:00:00;8,559;7,243;7,901;32,6;76,367
09/05/2023 17:00:00;18,33;17,331;17,8305;37,3;72,633
09/05/2023 18:00:00;25,457;23,353;24,405;48,767;68,934
09/05/2023 19:00:00;26,526;24,646;25,586;56,933;66,434
09/05/2023 20:00:00;18,121;16,771;17,446;59,367;64,8
09/05/2023 21:00:00;12,61;10,905;11,7575;61,466;63,267
09/05/2023 22:00:00;5,507;4,499;5,003;62,066;62,933
09/05/2023 23:00:00;8,284;7,312;7,798;60,9;62
09/06/2023 00:00:00;7,684;6,657;7,1705;61,233;62
09/06/2023 01:00:00;9,437;8,257;8,847;62,367;61,133
09/06/2023 02:00:00;9,03;8,372;8,701;63,133;60,334
09/06/2023 03:00:00;19,012;17,413;18,2125;64,3;59,767
09/06/2023 04:00:00;44,371;43,014;43,6925;64,133;59
09/06/2023 05:00:00;77,859;73,136;75,4975;65,034;58,333
09/06/2023 06:00:00;154,79;146,419;150,6045;61,442;61,108
09/06/2023 07:00:00;202,736;191,732;197,234;42,834;75,4
09/06/2023 08:00:00;156,902;146,311;151,6065;37,834;77,8
09/06/2023 09:00:00;50,611;48,117;49,364;36,534;78,034
09/06/2023 10:00:00;29,065;27,29;28,1775;33,4;80,2
09/06/2023 11:00:00;28,815;27,401;28,108;31;81,966
09/06/2023 12:00:00;20,164;18,185;19,1745;26,867;82,934
09/06/2023 13:00:00;14,809;13,667;14,238;24,333;84
09/06/2023 14:00:00;17,62;16,055;16,8375;24,566;84,966
09/06/2023 15:00:00;16,116;15,026;15,571;24;84,6
09/06/2023 16:00:00;15,03;13,843;14,4365;23,666;83,7
09/06/2023 17:00:00;25,608;24,166;24,887;26;81,066
09/06/2023 18:00:00;47,127;45,386;46,2565;29,2;78,166
09/06/2023 19:00:00;233,248;226,309;229,7785;37,128;75,389
09/06/2023 20:00:00;34,329;32,149;33,239;55,439;70,661
09/06/2023 21:00:00;31,311;29,118;30,2145;61,925;68,534
09/06/2023 22:00:00;29,849;28,439;29,144;64,433;68
09/06/2023 23:00:00;24,647;22,56;23,6035;63,267;67,3
09/07/2023 00:00:00;21,456;19,884;20,67;63,3;66,267
09/07/2023 01:00:00;23,668;22,648;23,158;64,867;65,267
09/07/2023 02:00:00;29,004;28,146;28,575;65;65
09/07/2023 03:00:00;27,329;25,479;26,404;64,5;64,5
09/07/2023 04:00:00;46,955;45,698;46,3265;63,533;64
09/07/2023 05:00:00;62,04;60,411;61,2255;64,166;63,233
09/07/2023 06:00:00;80,56;75,671;78,1155;58,633;66,9
09/07/2023 07:00:00;53,971;50,854;52,4125;36,3;84,3
09/07/2023 08:00:00;47,944;46,289;47,1165;36,6;82,3
09/07/2023 09:00:00;36,596;35,002;35,799;33,8;80,267
09/07/2023 10:00:00;29,793;27,982;28,8875;31,334;82,4
09/07/2023 11:00:00;23,836;22,104;22,97;28,6;84,834
09/07/2023 12:00:00;22,201;20,38;21,2905;27,133;86,434
09/07/2023 13:00:00;19,651;18,068;18,8595;26;87
09/07/2023 14:00:00;19,938;18,406;19,172;26,233;86,967
09/07/2023 15:00:00;23,604;22,117;22,8605;28,2;86,2
09/07/2023 16:00:00;28,845;27,111;27,978;31,933;83,2
09/07/2023 17:00:00;35,871;33,767;34,819;38,733;78,534
09/07/2023 18:00:00;38,312;36,55;37,431;50,034;73,567
09/07/2023 19:00:00;38,725;36,598;37,6615;56,867;70,933
09/07/2023 20:00:00;32,982;30,977;31,9795;59,966;69,633
09/07/2023 21:00:00;30,364;28,237;29,3005;60,567;68,867
09/07/2023 22:00:00;29,712;28,415;29,0635;61,133;68
09/07/2023 23:00:00;30,155;27,977;29,066;61,133;67,834
09/08/2023 00:00:00;30,815;28,889;29,852;62,4;66,733
09/08/2023 01:00:00;32,187;30,909;31,548;63,4;65,8
09/08/2023 02:00:00;31,284;30,242;30,763;63,533;64,4
09/08/2023 03:00:00;33,016;32,087;32,5515;64,133;63,467
09/08/2023 04:00:00;35,481;34,66;35,0705;64,333;62,6
09/08/2023 05:00:00;46,364;45,192;45,778;65,167;61,467
09/08/2023 06:00:00;49,742;48,948;49,345;60,934;64,033
09/08/2023 07:00:00;28,953;27,88;28,4165;41,3;77,5
09/08/2023 08:00:00;20,676;19,115;19,8955;39,8;75,867
09/08/2023 09:00:00;27,09;25,233;26,1615;39,766;75,466
09/08/2023 10:00:00;19,552;17,867;18,7095;37,066;77,567
09/08/2023 11:00:00;17,215;16,142;16,6785;35,133;78,966
09/08/2023 12:00:00;15,464;13,654;14,559;34,233;79,6
09/08/2023 13:00:00;13,398;11,886;12,642;32,434;80,166
09/08/2023 14:00:00;15,985;14,38;15,1825;31,834;80,367
09/08/2023 15:00:00;17,949;15,871;16,91;32,3;79,8
09/08/2023 16:00:00;22,919;21,099;22,009;33,767;78,033
09/08/2023 17:00:00;31,449;29,654;30,5515;38,1;74,4
09/08/2023 18:00:00;39,748;37,824;38,786;42,766;71,466
09/08/2023 19:00:00;41,725;39,951;40,838;46,4;69,8
09/08/2023 20:00:00;34,869;33,427;34,148;51,334;67,934
09/08/2023 21:00:00;30,64;29,387;30,0135;56,766;66,167
09/08/2023 22:00:00;32,041;31,149;31,595;60,7;64,566
09/08/2023 23:00:00;34,769;33,636;34,2025;62,867;63,834
09/09/2023 00:00:00;36,098;35,553;35,8255;62,767;63
09/09/2023 01:00:00;38,743;37,87;38,3065;61,767;62,8
09/09/2023 02:00:00;38,662;37,989;38,3255;61,034;62
09/09/2023 03:00:00;40,929;40,422;40,6755;62,1;61,6
09/09/2023 04:00:00;43,295;42,312;42,8035;63,867;59,834
09/09/2023 05:00:00;66,658;64,117;65,3875;63,733;59
09/09/2023 06:00:00;51,849;50,779;51,314;57,967;63,367
09/09/2023 07:00:00;46,459;45,328;45,8935;38,6;77,433
09/09/2023 08:00:00;28,111;26,254;27,1825;41,834;72,7
09/09/2023 09:00:00;22,437;20,394;21,4155;44,1;70,733
09/09/2023 10:00:00;17,523;16,434;16,9785;38,933;74,133
09/09/2023 11:00:00;14,416;13,459;13,9375;35,133;77,567
09/09/2023 12:00:00;10,114;9,027;9,5705;29,1;79,633
09/09/2023 13:00:00;9,965;9,201;9,583;27,9;80,733
09/09/2023 14:00:00;11,278;10,53;10,904;28,367;81
09/09/2023 15:00:00;12,646;12,079;12,3625;30,434;80,267
09/09/2023 16:00:00;25,47;23,869;24,6695;31,434;78,3
09/09/2023 17:00:00;35,428;33,916;34,672;34,166;75,433
09/09/2023 18:00:00;43,531;41,823;42,677;42,867;72,567
09/09/2023 19:00:00;39,589;37,525;38,557;51,166;70,034
09/09/2023 20:00:00;40,763;39,096;39,9295;56,6;68,166
09/09/2023 21:00:00;25,525;24,183;24,854;59,6;66,534
09/09/2023 22:00:00;22,872;20,97;21,921;60,466;65,367
09/09/2023 23:00:00;25,26;23,71;24,485;61,4;64,633
09/10/2023 00:00:00;34,042;32,326;33,184;61,966;64
09/10/2023 01:00:00;33,712;32,728;33,22;62;63,133
09/10/2023 02:00:00;24,193;23,285;23,739;61,966;62,233
09/10/2023 03:00:00;14,669;13,931;14,3;62,633;61,3
09/10/2023 04:00:00;13,428;12,559;12,9935;62,567;60,267
09/10/2023 05:00:00;25,751;24,823;25,287;62,6;59,1
09/10/2023 06:00:00;48,628;47,994;48,311;56,034;63,966
09/10/2023 07:00:00;32,279;31,017;31,648;36,1;77,367
09/10/2023 08:00:00;21,71;20,84;21,275;33;77
09/10/2023 10:00:00;30,861;29,69;30,2755;32,916;74,375
09/10/2023 11:00:00;28,606;26,966;27,786;29,433;77,8
09/10/2023 12:00:00;24,863;23,617;24,24;29,834;79,3
09/10/2023 13:00:00;21,647;20,456;21,0515;29,567;80,434
09/10/2023 14:00:00;23,236;22,284;22,76;29,2;81,166
09/10/2023 15:00:00;23,394;22,295;22,8445;29,966;80,4
09/10/2023 16:00:00;30,524;29,121;29,8225;32,933;78,3
09/10/2023 17:00:00;34,819;33,178;33,9985;37,767;74,367
09/10/2023 18:00:00;43,966;42,523;43,2445;44,3;71,2
09/10/2023 19:00:00;39,694;38,136;38,915;50,5;68,834
09/10/2023 20:00:00;39,128;37,763;38,4455;56,9;66,7
09/10/2023 21:00:00;32,029;30,36;31,1945;59,1;65,466
09/10/2023 22:00:00;26,076;24,325;25,2005;60;64,4
09/10/2023 23:00:00;25,785;24,433;25,109;59,5;64
09/11/2023 00:00:00;26,572;25,782;26,177;58,2;62,7
09/11/2023 01:00:00;27,206;26,263;26,7345;60,133;61,167
09/11/2023 02:00:00;27,698;26,708;27,203;61,034;60,233
09/11/2023 03:00:00;25,612;24,153;24,8825;60,933;60
09/11/2023 04:00:00;27,739;26,415;27,077;61,966;59,666
09/11/2023 05:00:00;32,346;31,061;31,7035;62,533;59
09/11/2023 06:00:00;32,742;32,262;32,502;54,733;64,334
09/11/2023 07:00:00;24,302;23,181;23,7415;32,934;80,233
09/11/2023 08:00:00;22,011;20,083;21,047;34,334;76,9
09/11/2023 09:00:00;20,075;18,643;19,359;37,3;74,867
09/11/2023 10:00:00;16,803;15,528;16,1655;36,767;76,933
09/11/2023 11:00:00;19,025;17,516;18,2705;36,267;77,833
09/11/2023 12:00:00;14,598;13,565;14,0815;34,167;79,783
09/11/2023 13:00:00;14,059;13,091;13,575;33,233;79,933
09/11/2023 14:00:00;20,7;19,407;20,0535;32,867;79,934
09/11/2023 15:00:00;16,303;15,439;15,871;33,352;79,492
09/11/2023 16:00:00;17,637;16,266;16,9515;34,916;77,8
09/11/2023 17:00:00;26,37;24,672;25,521;39,864;73,787
09/11/2023 18:00:00;35,148;33,435;34,2915;45,4;70,233
09/11/2023 19:00:00;31,381;29,336;30,3585;50,533;67,9
09/11/2023 20:00:00;28,029;26,841;27,435;54,334;66,534
09/11/2023 21:00:00;20,388;18,413;19,4005;56,834;65,166
09/11/2023 22:00:00;21,154;19,799;20,4765;58,3;63,767
09/11/2023 23:00:00;21,532;19,73;20,631;60,784;62,067
09/12/2023 00:00:00;21,895;20,998;21,4465;60,5;61,867
09/12/2023 01:00:00;16,674;15,687;16,1805;61,633;61
09/12/2023 02:00:00;19,991;18,579;19,285;63,1;60
09/12/2023 03:00:00;21,766;20,111;20,9385;63,067;60
09/12/2023 04:00:00;30,738;30,259;30,4985;63,834;59,067
09/12/2023 05:00:00;40,617;40,287;40,452;63,534;58,334
09/12/2023 06:00:00;54,95;53,322;54,136;57,667;62,7
09/12/2023 07:00:00;38,042;36,835;37,4385;37,267;77,3
09/12/2023 08:00:00;33,407;32,175;32,791;37,192;75,458
09/12/2023 09:00:00;30,058;29,128;29,593;39,333;74,1
09/12/2023 10:00:00;26,846;25,22;26,033;35,267;77,633
09/12/2023 11:00:00;19,735;18,07;18,9025;31,567;80,434
09/12/2023 12:00:00;19,18;18,455;18,8175;29,867;82,167
09/12/2023 13:00:00;19,331;18,532;18,9315;26,833;83
09/12/2023 14:00:00;19,712;19,465;19,5885;24,7;83,608
09/12/2023 15:00:00;24,04;23,179;23,6095;26,1;82,533
09/12/2023 16:00:00;27,416;26,007;26,7115;28,4;80,5
09/12/2023 17:00:00;34,898;33,846;34,372;33,4;76,767
09/12/2023 18:00:00;44,543;42,937;43,74;38,734;74,133
09/12/2023 19:00:00;34,73;33,241;33,9855;46,166;71,1
09/12/2023 20:00:00;34,386;33,064;33,725;50,467;68,966
09/12/2023 21:00:00;39,001;37,572;38,2865;54,333;67,233
09/12/2023 22:00:00;40,189;38,758;39,4735;57,166;66,633
09/12/2023 23:00:00;45,886;44,665;45,2755;59;66
09/13/2023 00:00:00;40,972;40,568;40,77;60,534;65,3
09/13/2023 01:00:00;41,995;41,537;41,766;62,1;64
09/13/2023 02:00:00;42,484;41,788;42,136;63,766;62,633
09/13/2023 03:00:00;44,539;44,132;44,3355;64,233;61,834
09/13/2023 04:00:00;50,121;49,708;49,9145;64,733;61
09/13/2023 05:00:00;83,156;78,533;80,8445;64,966;60,167
09/13/2023 06:00:00;58,505;56,272;57,3885;59,267;63,9
09/13/2023 07:00:00;46,597;45,005;45,801;37,5;78,3
09/13/2023 08:00:00;34,502;32,694;33,598;36,7;77,566
09/13/2023 09:00:00;29,777;28,154;28,9655;33,333;77,167
09/13/2023 10:00:00;30,313;28,156;29,2345;28,233;78,2
09/13/2023 11:00:00;27,155;25,59;26,3725;25,167;80,233
09/13/2023 12:00:00;22,809;21,012;21,9105;22,167;81,333
09/13/2023 13:00:00;28,218;26,818;27,518;22,867;82,15
09/13/2023 14:00:00;25,801;24,247;25,024;23,034;81,6
09/13/2023 15:00:00;29,776;28,459;29,1175;21,334;80,633
09/13/2023 16:00:00;25,58;24,474;25,027;20,833;78,3
09/13/2023 17:00:00;32,911;31,284;32,0975;25,366;75,033
09/13/2023 18:00:00;45,329;43,649;44,489;30,233;72,233
09/13/2023 19:00:00;52,802;50,733;51,7675;34,533;70,534
09/13/2023 20:00:00;38,213;36,802;37,5075;39,367;68,466
09/13/2023 21:00:00;29,586;28,25;28,918;51,467;66,367
09/13/2023 22:00:00;28,113;26,472;27,2925;59,267;64,9
09/13/2023 23:00:00;29,682;28,168;28,925;60,367;64
09/14/2023 00:00:00;38,945;37,779;38,362;60,2;63,534
09/14/2023 01:00:00;37,715;36,492;37,1035;61,167;63
09/14/2023 02:00:00;35,028;34,073;34,5505;62;62,3
09/14/2023 03:00:00;33,434;32,231;32,8325;61,867;61,567
09/14/2023 04:00:00;44,932;44,595;44,7635;61,9;60,867
09/14/2023 05:00:00;50,141;49,643;49,892;62,3;60
09/14/2023 06:00:00;52,899;51,36;52,1295;55,466;65,033
09/14/2023 07:00:00;31,474;29,733;30,6035;38,7;76,267
09/14/2023 08:00:00;31,612;30,343;30,9775;38,867;75,733
09/14/2023 09:00:00;26,569;24,883;25,726;38,967;77,066
09/14/2023 10:00:00;19,404;18,268;18,836;36,983;79,317
09/14/2023 11:00:00;14,077;13,345;13,711;35,9;80,6
09/14/2023 12:00:00;13,367;11,903;12,635;35,667;80,7
09/14/2023 13:00:00;10,715;9,457;10,086;34,534;80,666
09/14/2023 14:00:00;12,248;11,039;11,6435;34,534;80,133
09/14/2023 15:00:00;18,191;16,377;17,284;35,4;78,966
09/14/2023 16:00:00;14,513;13,405;13,959;36,2;76,534
09/14/2023 17:00:00;20,654;19,436;20,045;39,3;72,666
09/14/2023 18:00:00;38,286;36,558;37,422;44,534;70,1
09/14/2023 19:00:00;31,428;29,779;30,6035;53,167;67,9
09/14/2023 20:00:00;24,459;22,563;23,511;59,066;66,3
09/14/2023 21:00:00;20,523;18,757;19,64;60,467;65,5
09/14/2023 22:00:00;25,54;23,639;24,5895;59,8;64,633
09/14/2023 23:00:00;21,946;20,864;21,405;58,6;63,4
09/15/2023 00:00:00;20,596;19,125;19,8605;59,334;62,567
09/15/2023 01:00:00;17,785;16,913;17,349;59,334;62
09/15/2023 02:00:00;17,521;16,998;17,2595;59,1;61,5
09/15/2023 03:00:00;18,916;18,709;18,8125;60,534;60,834
09/15/2023 04:00:00;35,404;34,248;34,826;62,067;60
09/15/2023 05:00:00;47,378;46,667;47,0225;62,1;59
09/15/2023 06:00:00;43,13;41,653;42,3915;55,233;64,367
09/15/2023 07:00:00;27,955;26,044;26,9995;36,633;78,233
09/15/2023 08:00:00;20,082;18,636;19,359;37,367;76,367
09/15/2023 09:00:00;19,602;17,718;18,66;39,767;74,5
09/15/2023 10:00:00;17,27;15,719;16,4945;38,341;76,583
09/15/2023 11:00:00;18,59;16,946;17,768;36,3;77,066
09/15/2023 12:00:00;16,055;15,068;15,5615;32,933;78,5
09/15/2023 13:00:00;11,741;10,468;11,1045;30,834;79,367
09/15/2023 14:00:00;11,223;10,021;10,622;31,067;79,633
09/15/2023 15:00:00;12,098;10,951;11,5245;31,566;78,767
09/15/2023 16:00:00;17,23;15,921;16,5755;34,233;76,2
09/15/2023 17:00:00;30,945;29,615;30,28;40,666;72,666
09/15/2023 18:00:00;37,936;36,665;37,3005;50,233;69,233
09/15/2023 19:00:00;29,128;27,497;28,3125;55,567;66,9
09/15/2023 20:00:00;28,922;27,155;28,0385;57,666;66
09/15/2023 21:00:00;17,915;16,569;17,242;59,567;64,867
09/15/2023 22:00:00;11,671;10,335;11,003;61,1;64
09/15/2023 23:00:00;10,453;9,387;9,92;61,133;63,733
09/16/2023 00:00:00;8,372;7,339;7,8555;61,966;63
09/16/2023 01:00:00;8,011;6,99;7,5005;61,467;62,933
09/16/2023 02:00:00;5,139;4,229;4,684;60,434;62,6
09/16/2023 03:00:00;5,498;4,484;4,991;60,133;61,9
09/16/2023 04:00:00;15,14;14,452;14,796;60,8;61,467
09/16/2023 05:00:00;38,519;36,798;37,6585;60,733;61,6
09/16/2023 06:00:00;48,075;46,701;47,388;58,7;62,933
09/16/2023 07:00:00;21,989;20,752;21,3705;41,867;76,066
09/16/2023 08:00:00;19,32;17,852;18,586;37,6;77,233
09/16/2023 09:00:00;16,975;15,43;16,2025;40,666;74,7
09/16/2023 10:00:00;15,661;14,532;15,0965;39,267;75,867
09/16/2023 11:00:00;9,386;8,468;8,927;34,334;78,9
09/16/2023 12:00:00;4,428;3,965;4,1965;29,9;81
09/16/2023 13:00:00;5,398;4,735;5,0665;29,067;82,4
09/16/2023 14:00:00;6,924;6,275;6,5995;28,833;82,2
09/16/2023 15:00:00;10,088;9,322;9,705;32,966;79,9
09/16/2023 16:00:00;16,445;15,239;15,842;35,9;77,434
09/16/2023 17:00:00;22,78;21,399;22,0895;39,533;74,4
09/16/2023 18:00:00;21,091;19,404;20,2475;48,967;70,3
09/16/2023 19:00:00;11,686;10,198;10,942;55,967;66,867
09/16/2023 20:00:00;8,168;6,929;7,5485;53,467;64,966
09/16/2023 21:00:00;15,76;14,628;15,194;54,2;64,166
09/16/2023 22:00:00;10,252;9,37;9,811;54,666;64
09/16/2023 23:00:00;9,473;8,074;8,7735;53;63,8
09/17/2023 00:00:00;9,259;8,345;8,802;52,933;63,067
09/17/2023 01:00:00;14,712;13,284;13,998;54,4;62,767
09/17/2023 02:00:00;20,02;19,065;19,5425;56,867;61,867
09/17/2023 03:00:00;16,16;15,174;15,667;57,2;61,267
09/17/2023 04:00:00;22,831;22,236;22,5335;57,767;60,1
09/17/2023 05:00:00;30,053;29,543;29,798;56,066;60
09/17/2023 06:00:00;39,811;38,316;39,0635;45,9;66,666
09/17/2023 07:00:00;42,966;41,305;42,1355;29,867;81,233
09/17/2023 08:00:00;33,576;31,571;32,5735;28,133;78,767
09/17/2023 09:00:00;17,724;16,571;17,1475;26,6;78
09/17/2023 10:00:00;13,402;12,183;12,7925;25,934;80,933
09/17/2023 11:00:00;11,836;10,679;11,2575;25,466;82,7
09/17/2023 12:00:00;11,052;9,933;10,4925;24,867;83,966
09/17/2023 13:00:00;11,196;10,037;10,6165;25,7;83,567
09/17/2023 14:00:00;14,338;13,017;13,6775;27,466;82,666
09/17/2023 15:00:00;22,05;20,529;21,2895;28,633;81,666
09/17/2023 16:00:00;22,196;20,344;21,27;31;78,867
09/17/2023 17:00:00;25,443;23,797;24,62;37,367;76,066
09/17/2023 18:00:00;33,51;31,689;32,5995;43,067;72,6
09/17/2023 19:00:00;29,689;27,516;28,6025;47,034;70,534
09/17/2023 20:00:00;33,568;31,695;32,6315;52,233;68,567
09/17/2023 21:00:00;26,464;24,365;25,4145;57,7;66,833
09/17/2023 22:00:00;26,114;24,458;25,286;59,933;66,034
09/17/2023 23:00:00;27,826;26,623;27,2245;61,334;65,3
09/18/2023 00:00:00;25,152;23,721;24,4365;62,2;64,433
09/18/2023 01:00:00;17,073;15,474;16,2735;63,434;63,034
09/18/2023 02:00:00;11,345;10,181;10,763;62,467;62,1
09/18/2023 03:00:00;11,55;10,364;10,957;62,966;61,034
09/18/2023 04:00:00;31,099;30,231;30,665;63,7;60,767
09/18/2023 05:00:00;50,976;50,05;50,513;64,1;60
09/18/2023 06:00:00;63,466;60,146;61,806;56,434;65,934
09/18/2023 07:00:00;42,903;41,311;42,107;37,833;78,933
09/18/2023 08:00:00;21,643;20,041;20,842;40,9;74,767
09/18/2023 09:00:00;16,271;14,981;15,626;37,75;74,8
09/18/2023 10:00:00;14,245;13,447;13,846;33,666;77,167
09/18/2023 11:00:00;13,091;11,991;12,541;30,433;79,492
09/18/2023 12:00:00;8,642;7,723;8,1825;28,492;80,517
09/18/2023 13:00:00;5,284;4,529;4,9065;27,867;80,867
09/18/2023 14:00:00;9,625;8,627;9,126;27,666;81,133
09/18/2023 15:00:00;16,195;14,911;15,553;28,633;79,933
09/18/2023 16:00:00;21,159;19,543;20,351;30,633;77,233
09/18/2023 17:00:00;24,777;22,563;23,67;35,433;73,666
09/18/2023 18:00:00;30,256;28,509;29,3825;46,014;70,284
